As At Date	Active cases	Cluster name	Cluster Category
2021-11-28 00:00:00.000	11	St Josephs Catholic Primary School Warragul	Education
2021-11-24 00:00:00.000	11	45812 St Mary's Primary School Hampton	Education
2021-12-21 00:00:00.000	11	45257 Roxburgh Rise Primary School RoxburghPark	Education
2021-12-27 00:00:00.000	11	45275 Lalor Gardens Primary School Lalor	Education
2021-11-06 00:00:00.000	11	Bandiana Primary School Bandiana	Education
2021-12-04 00:00:00.000	11	46028 St Anne's Catholic Primary SchoolSunbury	Education
2021-11-10 00:00:00.000	11	Sunbury Primary School Sunbury	Education
2021-12-12 00:00:00.000	11	Oakleigh South Primary School Oakleigh South	Education
2021-11-15 00:00:00.000	11	Stevensville Primary School St Albans	Education
2021-11-15 00:00:00.000	11	Oakleigh South Primary School Oakleigh South	Education
2021-11-15 00:00:00.000	11	St Clare's Primary School Officer	Education
2021-10-25 00:00:00.000	11	Bridgewood Primary School Officer	Education
2021-12-05 00:00:00.000	11	44982 Diamond Creek East Primary School Diamond Creek	Education
2021-11-27 00:00:00.000	11	44495 Lakes Entrance Primary School	Education
2021-11-18 00:00:00.000	11	45034 River Gum Primary School Hampton Park	Education
2021-12-22 00:00:00.000	11	44620 Canterbury Primary School Canterbury	Education
2021-12-11 00:00:00.000	11	St Albans Heights Primary Schoo	Education
2021-10-29 00:00:00.000	11	Wodonga Primary School Wodonga	Education
2021-09-28 00:00:00.000	11	St Margaret's Primary School Maribyrnong	Education
2021-10-29 00:00:00.000	11	St. Brendans Catholic Primary School Lakes Entrance	Education
2021-12-04 00:00:00.000	11	44812 Bairnsdale West Primary School	Education
2021-10-01 00:00:00.000	11	St Margaret's Primary School OSHC Maribyrnong	Education
2021-12-01 00:00:00.000	11	44121 Wallan Primary School Wallan	Education
2021-12-18 00:00:00.000	11	St Christophers Primary School Airport West	Education
2021-12-20 00:00:00.000	11	Oakleigh South Primary School Oakleigh South	Education
2021-11-21 00:00:00.000	11	44507 Inverloch Primary School	Education
2021-11-17 00:00:00.000	11	Drouin Primary School Drouin	Education
2021-12-18 00:00:00.000	11	45861 St Oliver Plunkett Primary School Pascoe Vale	Education
2021-11-13 00:00:00.000	11	Dandenong South Primary School Dandenong	Education
2021-12-20 00:00:00.000	11	St Mary's Parish Primary School	Education
2021-12-10 00:00:00.000	11	44930 St Albans Heights Primary School Exposure Site	Education
2021-11-24 00:00:00.000	11	44820 Bourchier Street Primary School Shepparton	Education
2021-11-24 00:00:00.000	11	44395 Buln Buln Primary School	Education
2021-11-15 00:00:00.000	11	Middle Park Primary School Middle Park	Education
2021-11-09 00:00:00.000	11	Hamlyn Banks Primary School Hamlyn Heights	Education
2021-12-22 00:00:00.000	11	45147 Maramba Primary School Narre Warren	Education
2021-11-12 00:00:00.000	11	St Brendans Primary School Shepparton	Education
2021-12-18 00:00:00.000	11	46086 St Kevin's Primary School Hampton Park	Education
2021-11-17 00:00:00.000	11	Derrimut Primary School Derrimut	Education
2021-12-03 00:00:00.000	11	46028 St Anne's Catholic Primary SchoolSunbury	Education
2021-11-11 00:00:00.000	11	Sirius College Ibrahim Dellal Campus Sunshine	Education
2021-11-16 00:00:00.000	11	Darul Ulum College of Victoria Fawkner Oct	Education
2021-11-19 00:00:00.000	11	Ilim College Kiewa Campus Dallas	Education
2021-11-08 00:00:00.000	11	Sunbury Primary School Sunbury	Education
2021-11-26 00:00:00.000	11	44853 St Albans North Primary School	Education
2021-12-06 00:00:00.000	11	46095 Bethany Catholic Primary School Werribee	Education
2021-11-22 00:00:00.000	11	45585 Mount Ridley College Craigieburn	Education
2021-11-27 00:00:00.000	11	50395 St Francis of Assisi Catholic PrimarySchool Tarneit	Education
2021-11-17 00:00:00.000	11	50567 Alamanda K9 College Point Cook	Education
2021-11-27 00:00:00.000	11	45158 Rowellyn Park Primary School CarrumDowns	Education
2021-11-11 00:00:00.000	11	Hazel Glen College Doreen	Education
2021-12-22 00:00:00.000	11	45257 Roxburgh Rise Primary School Roxburgh Park	Education
2021-12-06 00:00:00.000	11	44982 Diamond Creek East Primary School Diamond Creek	Education
2021-12-22 00:00:00.000	11	45764 Our Lady Help of Christian's Primary School Brunswick East	Education
2021-11-19 00:00:00.000	11	52786 Hume Anglican Grammar Donnybrook Campus	Education
2021-11-07 00:00:00.000	11	Dandenong South Primary School Dandenong	Education
2021-11-16 00:00:00.000	11	50567 Alamanda K9 College Point Cook	Education
2021-11-26 00:00:00.000	11	50395 St Francis of Assisi Catholic PrimarySchool Tarneit	Education
2021-12-26 00:00:00.000	11	45275 Lalor Gardens Primary School Lalor	Education
2021-12-05 00:00:00.000	11	44366 Lysterfield Primary School Lysterfield	Education
2021-11-19 00:00:00.000	11	50567 Alamanda K9 College Point Cook	Education
2021-11-16 00:00:00.000	11	52380 Al Iman College Melton South	Education
2021-11-18 00:00:00.000	11	Derrimut Primary School Derrimut	Education
2021-12-15 00:00:00.000	11	46306 King's College Warrnambool	Education
2021-12-26 00:00:00.000	11	PGL Camp Rumbug Foster North	Education
2021-12-07 00:00:00.000	11	46117 Marymede Catholic College South Morang	Education
2021-11-30 00:00:00.000	11	44891 Cranbourne Park Primary School Cranbourne	Education
2021-11-30 00:00:00.000	11	Oakleigh Grammar Melbourne Private School Oakleigh	Education
2021-12-19 00:00:00.000	11	46086 St Kevin's Primary School Hampton Park	Education
2021-11-30 00:00:00.000	11	44087 Fitzroy Primary School Fitzroy	Education
2021-12-31 00:00:00.000	11	45168 Ranfurly Primary School Mildura	Education
2021-12-19 00:00:00.000	11	45764 Our Lady Help of Christian's Primary School Brunswick East	Education
2021-12-18 00:00:00.000	11	45087 Milgate Primary School Doncaster East	Education
2021-11-05 00:00:00.000	11	Dandenong South Primary School Dandenong	Education
2021-12-17 00:00:00.000	11	St Mary's Parish Primary School	Education
2021-12-17 00:00:00.000	11	Oakleigh South Primary School Oakleigh South	Education
2021-12-15 00:00:00.000	11	44828 Cheltenham East Primary School Cheltenham	Education
2021-12-03 00:00:00.000	11	Camp Coolamatong Farm Camp BanksiaPeninsula	Education
2021-10-09 00:00:00.000	11	St Margaret's Primary School OSHC Maribyrnong	Education
2021-11-22 00:00:00.000	11	44507 Inverloch Primary School	Education
2021-12-16 00:00:00.000	11	Gladstone Views Primary School Gladstone Park	Education
2021-11-14 00:00:00.000	11	Stevensville Primary School St Albans	Education
2021-11-22 00:00:00.000	11	44395 Buln Buln Primary School	Education
2021-12-16 00:00:00.000	11	Brandon Park Primary School Wheelers Hill	Education
2021-11-20 00:00:00.000	11	45034 River Gum Primary School Hampton Park	Education
2021-11-11 00:00:00.000	11	Lyndhurst Primary School Lyndhurst	Education
2021-12-17 00:00:00.000	11	Berwick Chase Primary School Berwick	Education
2021-12-23 00:00:00.000	11	50412 Geelong Grammar School Bostock House Campus Newtown	Education
2021-12-19 00:00:00.000	11	45719 St Joseph's Primary School Numurkah	Education
2021-11-03 00:00:00.000	11	Morwell Park Primary School Morwell	Education
2021-11-03 00:00:00.000	11	Saint Monica's Primary School Wodonga	Education
2021-11-03 00:00:00.000	11	St Mary's Primary School Swan Hill	Education
2021-11-20 00:00:00.000	11	46328 Ilim College Dallas Primary Campus Tier 1A Dallas	Education
2021-11-10 00:00:00.000	11	Northern Bay College Goldsworthy 9-12 Campus Corio	Education
2021-12-03 00:00:00.000	11	45315 Red Hill Consolidated School Red Hill	Education
2021-11-24 00:00:00.000	11	Sirius College Shepparton Campus Shepparton	Education
2021-11-06 00:00:00.000	11	Hamlyn Views School Hamlyn Heights	Education
2021-11-13 00:00:00.000	11	St Ambrose Parish Primary School Woodend	Education
2021-11-12 00:00:00.000	11	Pentland Primary School Darley	Education
2021-11-22 00:00:00.000	11	44321 Maiden Gully Primary School Maiden Gully	Education
2021-12-21 00:00:00.000	11	Brandon Park Primary School Wheelers Hill	Education
2021-11-23 00:00:00.000	11	45809 St Finbar's Primary School Brighton East	Education
2021-12-13 00:00:00.000	11	45988 St Macartan's Parish Primary School	Education
2021-12-13 00:00:00.000	11	46115 St Luke's Catholic Primary School Shepparton North	Education
2021-11-17 00:00:00.000	11	44226 Boneo Primary School Boneo	Education
2021-12-14 00:00:00.000	11	44828 Cheltenham East Primary School Cheltenham	Education
2021-11-10 00:00:00.000	11	St Josephs Catholic Primary School Warragul	Education
2021-12-12 00:00:00.000	11	45677 St. Peter's Primary School Bentleigh East	Education
2021-12-04 00:00:00.000	11	46095 Bethany Catholic Primary SchoolWerribee	Education
2021-11-15 00:00:00.000	11	Tucker Road Bentleigh Primary School Bentleigh	Education
2021-12-12 00:00:00.000	11	45902 Mother of God Primary School Ardeer	Education
2021-11-18 00:00:00.000	11	44234 Lucknow Primary School	Education
2021-12-13 00:00:00.000	11	45648 St Brendans Primary School Shepparton	Education
2021-12-21 00:00:00.000	11	45764 Our Lady Help of Christian's PrimarySchool Brunswick East	Education
2021-11-16 00:00:00.000	11	Lyndhurst Primary School Lyndhurst	Education
2021-11-18 00:00:00.000	11	44226 Boneo Primary School Boneo	Education
2021-12-23 00:00:00.000	11	St Clare's Primary School Officer	Education
2021-12-04 00:00:00.000	11	46050 Our Lady's Catholic Primary SchoolCraigieburn	Education
2021-11-06 00:00:00.000	11	Sunbury Primary School Sunbury	Education
2021-12-22 00:00:00.000	11	44507 Inverloch Primary School Inverloch	Education
2021-11-19 00:00:00.000	11	Derrimut Primary School Derrimut	Education
2021-11-01 00:00:00.000	11	Saint Monica's Primary School Wodonga	Education
2021-11-14 00:00:00.000	11	Oakleigh South Primary School Oakleigh South	Education
2021-11-05 00:00:00.000	11	Bandiana Primary School Bandiana	Education
2021-11-19 00:00:00.000	11	Hazelwood North Primary School Hazelwood North	Education
2021-12-20 00:00:00.000	11	45181 Courtenay Gardens Primary School Cranbourne North	Education
2021-11-05 00:00:00.000	11	Athol Road Primary School Springvale South	Education
2021-12-15 00:00:00.000	11	46135 Wesley College Junior School St Kilda Road Melbourne	Education
2021-11-16 00:00:00.000	11	52912 Edgars Creek Primary School Wollert	Education
2021-12-03 00:00:00.000	11	46050 Our Lady's Catholic Primary SchoolCraigieburn	Education
2021-12-15 00:00:00.000	11	Brandon Park Primary School Wheelers Hill	Education
2021-12-16 00:00:00.000	11	46074 St Justin's Catholic Primary SchoolWheelers Hill	Education
2021-11-14 00:00:00.000	11	St Clare's Primary School Officer	Education
2021-12-16 00:00:00.000	11	46135 Wesley College Junior School St KildaRoad Melbourne	Education
2021-12-28 00:00:00.000	11	45168 Ranfurly Primary School Mildura	Education
2021-09-30 00:00:00.000	11	St Margaret's Primary School OSHC Maribyrnong	Education
2021-12-17 00:00:00.000	11	44828 Cheltenham East Primary School Cheltenham	Education
2021-12-20 00:00:00.000	11	45975 St Thomas More Primary School Hadfield	Education
2021-12-17 00:00:00.000	11	45861 St Oliver Plunkett Primary School Pascoe Vale	Education
2021-11-11 00:00:00.000	11	St Brendans Primary School Shepparton	Education
2021-12-16 00:00:00.000	11	45861 St Oliver Plunkett Primary School PascoeVale	Education
2021-12-16 00:00:00.000	11	45808 St Joseph's Catholic Primary SchoolChelsea	Education
2021-12-17 00:00:00.000	11	45226 Glen Waverley South Primary School Glen Waverley	Education
2021-12-23 00:00:00.000	11	46074 St Justin's Catholic Primary School Wheelers Hill	Education
2021-11-19 00:00:00.000	11	51478 Wyndham Vale Primary School Wyndham	Education
2021-12-03 00:00:00.000	11	46095 Bethany Catholic Primary SchoolWerribee	Education
2021-12-20 00:00:00.000	11	46086 St Kevin's Primary School Hampton Park	Education
2021-11-05 00:00:00.000	11	Saint Monica's Primary School Wodonga	Education
2021-12-15 00:00:00.000	11	45861 St Oliver Plunkett Primary School Pascoe Vale	Education
2021-11-30 00:00:00.000	11	45648 St Brendans Primary School Shepparton	Education
2021-12-12 00:00:00.000	11	50722 Chairo Christian School Leongatha Campus Leongatha	Education
2021-12-12 00:00:00.000	11	46328 Ilim College Inverloch Crescent Dallas	Education
2021-11-24 00:00:00.000	11	50681 Broadmeadows Special Developmental School Broadmeadows	Education
2021-11-01 00:00:00.000	11	Berwick Fields Primary School Berwick	Education
2021-11-19 00:00:00.000	11	45809 St Finbar's Primary School Brighton East	Education
2021-11-18 00:00:00.000	11	45580 Manor Lakes College Wyndham Vale	Education
2021-11-19 00:00:00.000	11	44321 Maiden Gully Primary School Maiden Gully	Education
2021-12-04 00:00:00.000	11	45315 Red Hill Consolidated School Red Hill	Education
2021-11-26 00:00:00.000	11	46376 Yesodei HaTorah College Elwood	Education
2021-12-30 00:00:00.000	11	45275 Lalor Gardens Primary School Lalor	Education
2021-12-23 00:00:00.000	11	44855 Beverley Hills Primary School Doncaster East	Education
2021-12-22 00:00:00.000	11	46327 Victory Christian College Strathdale	Education
2021-11-28 00:00:00.000	11	46190 Haileybury Brighton East	Education
2021-11-12 00:00:00.000	11	Sunbury Primary School Sunbury	Education
2021-12-10 00:00:00.000	11	46117 Marymede Catholic College South Morang	Education
2021-12-05 00:00:00.000	11	44666 Gardenvale Primary School Senior School Campus Brighton East	Education
2021-11-28 00:00:00.000	11	52380 Al Iman College Melton South	Education
2021-09-21 00:00:00.000	11	Islamic College of Melbourne Tarneit	Education
2021-12-14 00:00:00.000	11	51529 Sirius College Primary School Dallas	Education
2021-12-09 00:00:00.000	11	St Louis de Montfort's School Aspendale	Education
2021-11-09 00:00:00.000	11	Sirius College Shepparton Campus Shepparton	Education
2021-12-11 00:00:00.000	11	Chairo Christian School Leongatha	Education
2021-12-11 00:00:00.000	11	Covenant College Bell Post Hill	Education
2021-11-09 00:00:00.000	11	Sirius College Ibrahim Dellal Campus Sunshine	Education
2021-11-15 00:00:00.000	11	50516 Ilim College Glenroy Campus Hadfield	Education
2021-11-13 00:00:00.000	11	Tucker Road Bentleigh Primary School Bentleigh	Education
2021-11-21 00:00:00.000	11	Middle Park Primary School Middle Park	Education
2021-11-15 00:00:00.000	11	Wyndham Christian College Wyndham Vale	Education
2021-12-14 00:00:00.000	11	46306 King's College Warrnambool	Education
2021-11-20 00:00:00.000	11	44321 Maiden Gully Primary School Maiden Gully	Education
2021-12-13 00:00:00.000	11	50722 Chairo Christian School Leongatha Campus Leongatha	Education
2021-11-20 00:00:00.000	11	44121 Wallan Primary School Wallan	Education
2021-11-14 00:00:00.000	11	Adass Israel School Elsternwick	Education
2021-12-21 00:00:00.000	11	46208 Mount Scopus Memorial College GandelCampus Burwood	Education
2021-12-12 00:00:00.000	11	46221 Bialik College Hawthorn	Education
2021-10-29 00:00:00.000	11	Cheder Levi Yitzchok St Kilda	Education
2021-11-17 00:00:00.000	11	Lyndhurst Primary School Lyndhurst	Education
2021-11-20 00:00:00.000	11	44165 Greenvale Primary School	Education
2021-11-14 00:00:00.000	11	Baden Powell College Tarneit	Education
2021-12-19 00:00:00.000	11	50584 St Mary of the Cross MacKillop Primary School Epping	Education
2021-12-24 00:00:00.000	11	50412 Geelong Grammar School Bostock House Campus Newtown	Education
2021-11-19 00:00:00.000	11	45034 River Gum Primary School Hampton Park	Education
2021-11-21 00:00:00.000	11	44321 Maiden Gully Primary School Maiden Gully	Education
2021-12-07 00:00:00.000	11	46390 Al Siraat College Epping	Education
2021-11-07 00:00:00.000	11	Hamlyn Views School Hamlyn Heights	Education
2021-12-24 00:00:00.000	11	44855 Beverley Hills Primary School Doncaster East	Education
2021-12-06 00:00:00.000	11	45585 Mount Ridley College Craigieburn	Education
2021-12-22 00:00:00.000	11	46208 Mount Scopus Memorial College Gandel Campus Burwood	Education
2021-11-08 00:00:00.000	11	Warragul Regional College Warragul	Education
